q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.5,5.0,1000,30,qlog,10,10,0,0.0,0,29.6,1.5319999999999998,1.53,0.03200000000000003,0.019367785395111952,0.061246315081897935,0.06633249580710805,0.01836773631599,4.368795319225937,-0.6312046807740627,0.16834084876994293,0.5323405053589741,0.8083731324780342,0.061225511249201815,0.032181391899939626
1.5,5.0,1000,40,pdf,10,10,0,0.0,0,39.6,1.5150368261945037,1.5077733781064533,0.015036826194503883,0.021733731591080035,0.06872809388256816,0.06691264411052451,0.01883384900383805,5.002147565412369,0.0021475654123685574,0.2317121985870828,0.7327383091804311,0.695139913113711,0.23830958031360608,0.05066428899999664
1.5,5.0,1000,40,qlog,10,10,0,0.0,0,39.6,1.5220000000000002,1.51,0.02200000000000002,0.02096558025802187,0.06629898608240976,0.06663332499583079,0.01825988563555161,4.323329083381188,-0.6766709166188114,0.18278590872921158,0.5780197957679621,0.8709648243571123,0.08551931144569147,0.030684290599970153
1.5,5.0,1000,50,pdf,10,10,0,0.0,0,49.1,1.5169661604665132,1.5296002719138184,0.016966160466513315,0.022503533577256568,0.07116242150620747,0.06960985427466361,0.016523675338607956,5.030499467895541,0.030499467895540457,0.22830132556319355,0.7219521816153152,0.6855827264649489,0.21924243159328954,0.0477399906999608
1.5,5.0,1000,50,qlog,10,10,0,0.0,0,49.1,1.528,1.54,0.028000000000000025,0.021333333333333357,0.0674619234169255,0.06985699678629198,0.013187729573101688,4.29196105965489,-0.7080389403451095,0.18421978833255415,0.5825541212049835,0.898193472902495,0.11892170494782554,0.031060300100011772
1.5,5.0,1000,70,pdf,10,10,0,0.0,0,68.0,1.51469518748049,1.5227257777155732,0.014695187480489924,0.02247942336638235,0.07108617832497797,0.06902078534073817,0.017479329121178437,5.0084589846569205,0.00845898465692061,0.24025186166822535,0.7597430949672929,0.7208052217741343,0.22835558515577306,0.05047903619997669
1.5,5.0,1000,70,qlog,10,10,0,0.0,0,68.0,1.52,1.54,0.020000000000000018,0.020221001184137485,0.06394442031083632,0.06387487769068531,0.01380536979925268,4.091823551326458,-0.9081764486735429,0.15231358887333038,0.4816578594342037,1.0166510345858863,0.10711670157086861,0.03236704889993689
1.5,5.0,1000,100,pdf,10,10,0,0.0,0,95.7,1.5187727136207574,1.5241956973147333,0.018772713620757518,0.021829937950487512,0.06903232510368856,0.06812731093318002,0.01823949010569772,5.0430167309989296,0.04301673099892937,0.230046000128422,0.727469327017201,0.6914773305912549,0.2407263121719467,0.10192750250002973
1.5,5.0,1000,100,qlog,10,10,0,0.0,0,95.7,1.52,1.52,0.020000000000000018,0.020221001184137485,0.06394442031083632,0.06387487769068531,0.014362259912838295,3.830616943305956,-1.1693830566940444,0.15022342957749008,0.4750481953867746,1.2532200295356417,0.12190991794931508,0.03913153129992679
1.5,5.0,1000,150,pdf,10,10,0,0.0,0,139.7,1.5176863938625678,1.5255172625411526,0.017686393862567606,0.021644592731267058,0.06844621205752871,0.06729936164915414,0.017988163876168636,5.030667096857765,0.03066709685776443,0.23043768642265314,0.7287079478352423,0.6919929311373844,0.23493207551788492,0.11817414159997952
